,Journal,Publisher,RelativeDelay,COI,PercentCollabAuthor,BinPercent,PastAuthorBin
156,Front_Chem,frontiers,-22.195652173913047,True,0.2,1,3
157,Front_Chem,frontiers,-4.237467018469658,True,0.5,3,3
158,Front_Chem,frontiers,10.80904977375566,True,0.09090909090909091,0,3
159,Front_Chem,frontiers,-1.1909502262443397,True,0.75,4,3
160,Front_Chem,frontiers,-68.87719298245614,True,0.5454545454545454,4,3
161,Front_Chem,frontiers,16.122807017543863,True,0.3333333333333333,3,4
162,Front_Chem,frontiers,-20.23746701846966,True,0.09090909090909091,0,4
163,Front_Chem,frontiers,-12.877192982456137,True,0.2,1,4
164,Front_Chem,frontiers,5.80904977375566,True,0.6666666666666666,4,3
165,Front_Chem,frontiers,-22.23746701846966,True,1.0,4,3
166,Front_Chem,frontiers,-58.99094437257439,True,0.14285714285714285,1,2
167,Front_Chem,frontiers,34.00905562742561,True,0.3333333333333333,3,3
168,Front_Chem,frontiers,-31.443820224719104,True,0.3333333333333333,3,3
169,Front_Chem,frontiers,-12.19095022624434,True,0.2,1,3
170,Front_Chem,frontiers,-66.99094437257439,True,0.14285714285714285,1,3
171,Front_Chem,frontiers,-24.23746701846966,True,0.25,2,1
172,Front_Chem,frontiers,55.80434782608695,True,0.2,1,3
173,Front_Chem,frontiers,-5.877192982456137,True,0.1111111111111111,1,2
174,Front_Chem,frontiers,-6.99094437257439,True,0.1111111111111111,1,3
175,Front_Chem,frontiers,-41.99094437257439,True,0.375,3,3
176,Front_Chem,frontiers,-22.19095022624434,True,0.6666666666666666,4,3
177,Front_Chem,frontiers,-18.877192982456137,True,0.16666666666666666,1,1
178,Front_Chem,frontiers,-24.99094437257439,True,0.3333333333333333,3,3
179,Front_Chem,frontiers,-41.99094437257439,True,0.16666666666666666,1,3
180,Front_Chem,frontiers,-53.87719298245614,True,0.6666666666666666,4,3
181,Front_Chem,frontiers,-12.99094437257439,True,0.25,2,3
182,Front_Chem,frontiers,32.76253298153034,True,0.13333333333333333,1,2
183,Front_Chem,frontiers,-42.99094437257439,True,0.14285714285714285,1,3
184,Front_Chem,frontiers,29.122807017543863,True,0.09090909090909091,0,2
185,Front_Chem,frontiers,-26.877192982456137,True,1.0,4,4
186,Front_Chem,frontiers,-44.19095022624434,True,0.16666666666666666,1,3
