Actual,COI,SimRep,Similarity,Diff
False,False,0.990008910856263,0.937592515018458,0.052416395837805
False,False,0.9899343365800116,0.9636305856730468,0.026303750906964796
False,False,0.9898997773605934,0.9812741462860756,0.008625631074517859
False,False,0.9898827094221198,0.9730751552403114,0.01680755418180835
False,False,0.9898711582786656,0.9923824979116056,-0.002511339632940035
False,False,0.989869455940548,0.9859473007443644,0.003922155196183552
False,False,0.9898560740251866,0.976686109465844,0.013169964559342606
False,False,0.989817789274045,0.9484139269074916,0.04140386236655336
False,False,0.9897532427315598,0.9116551345943548,0.07809810813720508
False,False,0.989715827358974,0.985170185872194,0.00454564148678005
False,False,0.9896675396749788,0.9582211328894388,0.031446406785540004
False,False,0.9896308199459568,0.9759323967874266,0.013698423158530204
False,False,0.9895032197228284,0.9932555877331638,-0.003752368010335405
False,False,0.9894761080854264,0.9629338412176324,0.02654226686779404
False,False,0.989471631083174,0.9671852945325192,0.022286336550654817
False,False,0.9894215218793392,0.9438145824947952,0.045606939384543965
False,False,0.9894116582015556,0.9847288939437516,0.004682764257804006
False,False,0.9894048545146904,0.9595795375411084,0.02982531697358204
False,False,0.9893720658524332,0.989762788748938,-0.0003907228965047693
False,False,0.9893576653643484,0.9454538306686908,0.04390383469565762
False,False,0.9893376555785656,0.9838255900999467,0.005512065478618822
False,False,0.9893063116467044,0.8882242500746069,0.10108206157209743
False,False,0.9892607773088492,0.8329716999616432,0.15628907734720598
False,False,0.9892141895606726,0.967794311246865,0.02141987831380765
False,False,0.9892106806306068,0.9746278699041088,0.01458281072649803
False,False,0.9891227731527954,0.9692297837783608,0.019892989374434622
False,False,0.9891129255099752,0.9573849508914252,0.03172797461855004
False,False,0.9891112230158748,0.9873894253375144,0.0017217976783604483
False,False,0.9891059207841246,0.9813170525919308,0.007788868192193821
False,False,0.9890495413130526,0.991532682273921,-0.002483140960868435
False,False,0.9890426764193064,0.9790012634856708,0.010041412933635585
False,False,0.989038848373774,0.9203771495673884,0.06866169880638562
False,False,0.9890322496726748,0.9459594351944854,0.043072814478189336
False,False,0.9890133015340542,0.9914113646737862,-0.0023980631397320096
False,False,0.9889687165967562,0.9605239991548388,0.028444717441917455
False,False,0.988965614830799,0.9754709013356164,0.013494713495182609
False,False,0.988958762951605,0.9653111841392614,0.023647578812343584
False,False,0.9889551443454092,0.9531184418248386,0.035836702520570585
False,False,0.9889494213259132,0.995353913222925,-0.006404491897011755
False,False,0.9889464304536212,0.9829326356888596,0.006013794764761604
False,False,0.9889453047514288,0.83067939536318,0.1582659093882488
False,False,0.9889272614197816,0.9911853581831928,-0.002258096763411155
False,False,0.9888913824990192,0.847814694250481,0.14107668824853825
False,False,0.9888843103583173,0.9072337110110332,0.08165059934728403
False,False,0.9888476079814554,0.9514913476991336,0.03735626028232186
False,False,0.9888212503373824,0.9863835798814524,0.002437670455930019
False,False,0.9887940091606744,0.982107858053069,0.006686151107605398
False,False,0.9887833040253532,0.9871375897317384,0.0016457142936148195
False,False,0.988771641396007,0.6647921861118375,0.3239794552841695
False,False,0.9887381263295738,0.980920803810798,0.00781732251877576
False,False,0.98872545634388,0.9911452437239804,-0.002419787380100402
False,False,0.9887157339778904,0.9931149159769136,-0.004399181999023227
False,False,0.9887130244975828,0.9941968346282288,-0.005483810130646027
False,False,0.9886708474254902,0.9640520417585746,0.024618805666915544
False,False,0.9886442601593152,0.994116640855766,-0.00547238069645084
False,False,0.9886082764843038,0.8711981751289744,0.11741010135532948
False,False,0.9885756086622848,0.9663470721260872,0.022228536536197607
False,False,0.9885693042519402,0.984925968832252,0.0036433354196881984
False,False,0.9885475591010128,0.9889756446174576,-0.0004280855164447983
False,False,0.9885420929990796,0.9875670544352187,0.0009750385638608305
False,False,0.9885224435365636,0.795335343869007,0.19318709966755665
False,False,0.9885203526461022,0.96359861944442,0.024921733201682117
False,False,0.9885177886282736,0.9863091170550828,0.0022086715731907125
False,False,0.9884871201098582,0.980456185188452,0.008030934921406163
False,False,0.9884845689818208,0.9756242627059444,0.01286030627587642
False,False,0.9884773271201877,0.9686661329751266,0.01981119414506105
False,False,0.9884519448814048,0.9889447947794076,-0.0004928498980028007
False,False,0.9883606105246554,0.8569806336914575,0.1313799768331979
False,False,0.9883227356633808,0.734632918576021,0.2536898170873598
False,False,0.9883122617661748,0.7872709502367008,0.20104131152947402
False,False,0.988263117304434,0.9115134623948395,0.0767496549095944
False,False,0.9882574224623704,0.926537088178902,0.06172033428346835
False,False,0.9882264638954928,0.9760526293693492,0.012173834526143623
False,False,0.9881747147498824,0.7596976304097479,0.22847708434013447
False,False,0.9881602814353412,0.8853000321553441,0.10286024927999704
False,False,0.9881314364165436,0.9739627335213497,0.014168702895193896
False,False,0.988064896595902,0.9400723303684272,0.04799256622747483
False,False,0.9880595796569448,0.6620362592052326,0.32602332045171223
False,False,0.9879925364909208,0.8322150184130136,0.15577751807790718
False,False,0.9879637646772929,0.9586646633783054,0.029299101298987495
False,False,0.987888169137938,0.94953898594013,0.038349183197808
False,False,0.987868107335503,0.9658544454722604,0.022013661863242606
False,False,0.9878525108369232,0.6140403625844442,0.373812148252479
False,False,0.9878453626426212,0.9768680416242798,0.01097732101834148
False,False,0.9878347524086556,0.982417408355273,0.005417344053382567
False,False,0.9878303098503316,0.8108114006508199,0.1770189091995117
False,False,0.987820677183008,0.9268102584811692,0.061010418701838875
False,False,0.9878024531827572,0.9885984876285142,-0.0007960344457570434
False,False,0.9877797675989932,0.9823114315677908,0.005468336031202448
False,False,0.987742797414818,0.9740715392330666,0.013671258181751411
False,False,0.987704042179918,0.9293056313519124,0.058398410828005676
False,False,0.98770089453875,0.9853044522843046,0.0023964422544453523
False,False,0.9876884244921929,0.9797808411285192,0.007907583363673698
False,False,0.987671253684831,0.9770253853594713,0.010645868325359742
False,False,0.9876665237181962,0.6850150562037953,0.30265146751440086
False,False,0.9876657040370534,0.9228059624374276,0.06485974159962582
False,False,0.9876444684702188,0.953529400605958,0.03411506786426077
False,False,0.9876330277771362,0.9330618591656884,0.05457116861144784
False,False,0.9875431340459434,0.9544659054019416,0.033077228644001755
False,False,0.9875356016659836,0.9623788437164624,0.025156757949521213
False,False,0.9875352881749062,0.9883322162511776,-0.0007969280762714082
False,False,0.9874798477043294,0.9209953874894432,0.06648446021488619
False,False,0.9874325119778358,0.9861680517214736,0.0012644602563621765
False,False,0.9874271773998364,0.9661908662419634,0.021236311157873056
False,False,0.987412184746391,0.8310806198300897,0.1563315649163013
False,False,0.9873987712426074,0.9604743409768808,0.026924430265726662
False,False,0.987390872921726,0.9825117993369488,0.004879073584777238
False,False,0.9873807838477904,0.9826384141871964,0.004742369660593937
False,False,0.9873542077501916,0.9704123484173646,0.016941859332826992
False,False,0.9873530293914988,0.960874931204732,0.02647809818676683
False,False,0.9873446335549794,0.8894666689406914,0.097877964614288
False,False,0.98733421882118,0.9773661594425076,0.0099680593786724
False,False,0.9873164057715608,0.9898103128929728,-0.0024939071214120645
False,False,0.9873055281830124,0.969668675426999,0.017636852756013455
False,False,0.9872870580440868,0.9857027180817446,0.001584339962342196
False,False,0.9872535116199236,0.9662003414239876,0.021053170195936
False,False,0.9872437051160629,0.9575534363909868,0.029690268725076074
False,False,0.9872289636759886,0.9772309218855888,0.009998041790399759
False,False,0.9872203578837392,0.9489362579520516,0.038284099931687576
False,False,0.9871986312991474,0.9597797493282364,0.027418881970911024
False,False,0.9871948764589658,0.8635208821699482,0.1236739942890176
False,False,0.987191727489342,0.934134357502111,0.053057369987230985
False,False,0.9871809497571268,0.9824248498882616,0.00475609986886516
False,False,0.9871701307383868,0.9725517867332392,0.01461834400514761
False,False,0.987155355184586,0.8685194104325002,0.11863594475208572
False,False,0.9871438932763872,0.9537389866571244,0.033404906619262764
False,False,0.9871398915742156,0.9866503131729388,0.0004895784012767246
False,False,0.9871190664632244,0.9474161226336852,0.039702943829539206
False,False,0.9871167542435736,0.9267203052164772,0.0603964490270964
False,False,0.9870535750959686,0.9905889872728068,-0.0035354121768381708
False,False,0.9870267516938888,0.9792271112915252,0.0077996404023635835
False,False,0.987013012959382,0.981155854135784,0.005857158823598052
False,False,0.9870028801146344,0.6500757403110764,0.33692713980355804
False,False,0.9870002497067936,0.967416753063757,0.019583496643036602
False,False,0.9869792095155572,0.9593992934578108,0.027579916057746345
False,False,0.9869589023459204,0.948094466089314,0.038864436256606405
False,False,0.9869570894664794,0.9853133489532158,0.0016437405132636584
False,False,0.9869034858694414,0.9581775353566598,0.028725950512781595
False,False,0.9869006748101654,0.9001777045065638,0.08672297030360165
False,False,0.986899235849637,0.8483807275777778,0.1385185082718592
False,False,0.9868872251670644,0.9640032654828,0.022883959684264377
False,False,0.9868501089962232,0.9288910076298847,0.05795910136633842
False,False,0.9868235100440232,0.8876749531689133,0.09914855687510993
False,False,0.9868231582416463,0.9800223314263198,0.006800826815326566
False,False,0.9868057526507532,0.9345328474336786,0.05227290521707462
False,False,0.9868036927800928,0.8129640970760779,0.17383959570401497
False,False,0.98679727096501,0.9489589742596414,0.037838296705368646
False,False,0.9867967536080384,0.9787604649555782,0.0080362886524602
False,False,0.9867546275709308,0.9872472388335126,-0.0004926112625818213
False,False,0.9867486612122208,0.980103127199619,0.006645534012601817
False,False,0.9867339005832546,0.9270989472090276,0.05963495337422697
False,False,0.9867283157247312,0.9669763273211568,0.019751988403574394
False,False,0.9867221784514348,0.9341903484610268,0.05253182999040806
False,False,0.9867061779123992,0.93742134382648,0.049284834085919216
False,False,0.9866972038743914,0.9506860513063404,0.036011152568050986
False,False,0.9866905931212806,0.9744418810166154,0.01224871210466516
False,False,0.9866618719454447,0.9882847969769172,-0.001622925031472433
False,False,0.9866272297799328,0.9596130924283822,0.02701413735155056
False,False,0.986606881827458,0.9844508831176604,0.0021559987097976574
False,False,0.9865917588860612,0.5352434837190052,0.451348275167056
False,False,0.9865686912914724,0.9880513568346952,-0.0014826655432228497
False,False,0.9865526703024364,0.9439912840673274,0.04256138623510908
False,False,0.9865402890787428,0.9110218422715228,0.07551844680721997
False,False,0.986535185564969,0.4879495432885417,0.4985856422764273
False,False,0.9864986701188866,0.977390465520938,0.009108204597948588
False,False,0.9864939883392404,0.9670482865039712,0.01944570183526917
False,False,0.9864880851767406,0.9365561270493736,0.04993195812736695
False,False,0.9864735660533868,0.9766336256412916,0.009839940412095127
False,False,0.9864673410848646,0.9538615732586764,0.03260576782618818
False,False,0.986465020629806,0.965700406069948,0.020764614559858008
False,False,0.9864599761807372,0.9842330842079032,0.0022268919728339887
False,False,0.9864573471963772,0.976456678757591,0.01000066843878622
False,False,0.9864316257790948,0.9824850274966022,0.003946598282492664
False,False,0.9863683179303246,0.9901524362489212,-0.0037841183185965965
False,False,0.9863634013437046,0.8942474338424827,0.09211596750122186
False,False,0.9863491483211176,0.9347453867896074,0.05160376153151025
False,False,0.9863454460670014,0.980527345148053,0.00581810091894841
False,False,0.9863424582883076,0.989051213311873,-0.002708755023565379
False,False,0.9863416592990016,0.954005322963806,0.032336336335195615
False,False,0.9863348672906866,0.9742000191381188,0.012134848152567823
False,False,0.9863293521867348,0.9711207221444528,0.015208630042282012
False,False,0.9863278181234232,0.9837265156629748,0.002601302460448429
False,False,0.9862910774196222,0.9887131793903078,-0.0024221019706855973
False,False,0.9862892223874954,0.5070677546220028,0.47922146776549257
False,False,0.9862839384488324,0.987126876734774,-0.000842938285941508
False,False,0.9862767055686184,0.806505546864155,0.17977115870446336
False,False,0.9862701637772284,0.984507774886878,0.0017623888903504081
False,False,0.9862630218809672,0.9613554880850744,0.024907533795892722
False,False,0.9862606819456252,0.935455589050969,0.05080509289465618
False,False,0.9862566380849804,0.9717364230586688,0.014520215026311623
False,False,0.9862426496575296,0.890803368214801,0.09543928144272862
False,False,0.9862272641941424,0.9760009545706796,0.010226309623462826
False,False,0.9861991508205414,0.7141241844848893,0.2720749663356521
False,False,0.9861981579576684,0.4442624980746752,0.5419356598829932
False,False,0.986196912946384,0.9743606169875992,0.01183629595878477
False,False,0.9861642691900168,0.9362326501338472,0.04993161905616961
False,False,0.9861560445440422,0.6834772193801624,0.3026788251638798
False,False,0.9861550051850811,0.9797409777891536,0.006414027395927557
False,False,0.9861482621431372,0.9713205560065818,0.014827706136555374
False,False,0.9861440131786472,0.9428245098880644,0.04331950329058276
False,False,0.9861344763666436,0.9199936125309732,0.06614086383567042
False,False,0.9861326722340232,0.8558817540880755,0.1302509181459477
False,False,0.9861101855535696,0.9681576705168632,0.017952515036706362
False,False,0.9861006745675956,0.974385985509454,0.011714689058141659
False,False,0.9860948880221996,0.9200662086526686,0.06602867936953094
False,False,0.9860773774738136,0.9781446507971052,0.007932726676708413
False,False,0.9860767008157222,0.9312157918343222,0.05486090898139995
False,False,0.9860689455509856,0.9187714728998082,0.06729747265117736
False,False,0.986035047807702,0.498540988621291,0.48749405918641103
False,False,0.9860189593692982,0.9386359312969836,0.04738302807231454
False,False,0.9860187766851568,0.9701212960377872,0.015897480647369622
False,False,0.9860174053560802,0.967237535750178,0.018779869605902166
False,False,0.9860096881289862,0.9577322718875856,0.028277416241400566
False,False,0.9860072218873576,0.9491413665757564,0.03686585531160114
False,False,0.986000667590426,0.962727365199836,0.02327330239059
False,False,0.9859827693560912,0.9254136821563044,0.06056908719978682
False,False,0.9859729314757592,0.9900059510676384,-0.004033019591879294
False,False,0.9859627354912353,0.9535718099636616,0.03239092552757361
False,False,0.9859370978767564,0.7119994590892953,0.27393763878746114
False,False,0.9859305057295804,0.9861850431120156,-0.00025453738243519375
False,False,0.9859271908779452,0.9801065369563676,0.005820653921577601
False,False,0.985925590590472,0.990042968653396,-0.004117378062924004
False,False,0.9859252010860864,0.9766815770172136,0.009243624068872802
False,False,0.9859065241560424,0.90715741509326,0.07874910906278243
False,False,0.9859040733810976,0.9803292251123544,0.0055748482687432155
False,False,0.9858963386201028,0.9642138352604608,0.021682503359642058
False,False,0.9858929579522622,0.970480613487589,0.015412344464673211
False,False,0.9858864533025726,0.9805725959727,0.005313857329872662
False,False,0.9858834426228574,0.8939700383352068,0.0919134042876506
False,False,0.9858798933505464,0.8976875636280469,0.08819232972249946
False,False,0.9858785921942192,0.9583911062635438,0.027487485930675404
False,False,0.9858715178405828,0.97641213152406,0.009459386316522767
False,False,0.9858514311550622,0.93281256880124,0.05303886235382227
False,False,0.9858339655993034,0.9848026975779192,0.0010312680213842018
False,False,0.9858302074622898,0.9612104169802962,0.024619790481993586
False,False,0.985823691238794,0.9888978615709482,-0.0030741703321541802
False,False,0.9858225760114516,0.9625011401283636,0.023321435883087993
False,False,0.9858220524859032,0.974741944113221,0.01108010837268214
False,False,0.9858174818745046,0.9361327549583022,0.049684726916202404
False,False,0.9858120401628636,0.9180405656616304,0.06777147450123322
False,False,0.985786789387821,0.9937609507780798,-0.00797416139025875
False,False,0.985774088525472,0.9725521966826765,0.013221891842795541
False,False,0.9857328671815226,0.931197826843658,0.054535040337864604
False,False,0.985709749255404,0.7470038038348209,0.2387059454205831
False,False,0.9857077977916078,0.9918654431150536,-0.006157645323445871
False,False,0.9856958087398916,0.9805851446579494,0.005110664081942162
False,False,0.9856498807327916,0.9696890796105628,0.01596080112222875
False,False,0.985588359806021,0.9736004679950776,0.011987891810943396
False,False,0.9855593676833616,0.9418613934085311,0.043697974274830464
False,False,0.9855455873573756,0.9297825440099868,0.0557630433473888
False,False,0.985525296703609,0.9887856706970958,-0.003260373993486776
False,False,0.9855234373636832,0.9927332743986688,-0.007209837034985567
False,False,0.9855033826141744,0.9721866692648664,0.013316713349307951
False,False,0.985483277557852,0.8866109598900963,0.09887231766775573
False,False,0.9854788620553206,0.9393882550612938,0.046090606994026895
False,False,0.9854574031635828,0.9713345777157392,0.014122825447843601
False,False,0.9854466290596352,0.6651637479816138,0.3202828810780214
False,False,0.9854395636399051,0.987270754315611,-0.0018311906757058072
False,False,0.9854376834526876,0.9105972460711128,0.07484043738157475
False,False,0.9854326620743372,0.9701532708441116,0.015279391230225592
False,False,0.9854250320652834,0.9875828581086616,-0.0021578260433782193
False,False,0.9854241224704138,0.9782268310170388,0.007197291453374999
False,False,0.9854212752432666,0.984048259186066,0.0013730160572006378
False,False,0.9854090376757474,0.9607005313846296,0.02470850629111776
False,False,0.9853788460849772,0.9260228771434422,0.05935596894153494
False,False,0.9853671404666704,0.981740858992739,0.003626281473931403
False,False,0.9853471407895732,0.8945939136862627,0.09075322710331046
False,False,0.9852978781337794,0.8894710291852287,0.09582684894855076
False,False,0.98528679881947,0.976794939965398,0.008491858854071999
False,False,0.9852733946071685,0.9717809266412526,0.013492467965915855
False,False,0.9852646121109114,0.9794292709515214,0.005835341159389995
False,False,0.9852645884910666,0.9832719147679728,0.001992673723093752
False,False,0.9852587246090672,0.9467347531637154,0.0385239714453518
False,False,0.9852495419140788,0.993209347894058,-0.007959805979979251
False,False,0.9852250272034088,0.9648559184506342,0.020369108752774534
False,False,0.9852154535129992,0.98075312533236,0.004462328180639186
False,False,0.9852133208837794,0.9619725953808916,0.023240725502887805
False,False,0.9852001522138676,0.978034431216182,0.007165720997685532
False,False,0.9851879455156738,0.9847098443029816,0.00047810121269220573
False,False,0.9851820495149322,0.971146164551383,0.014035884963549128
False,False,0.9851819385047312,0.9784091082083592,0.00677283029637199
False,False,0.9851743766038508,0.984301853665105,0.0008725229387457345
False,False,0.9851349890983716,0.9661254546665884,0.019009534431783215
False,False,0.9851251227886568,0.9851563795999068,-3.125681124993562e-05
False,False,0.9851156074441012,0.9788452910166572,0.006270316427444023
False,False,0.9850653398466012,0.9251798909943652,0.05988544885223601
False,False,0.9850644506663038,0.9148001716154954,0.07026427905080834
False,False,0.9850560967360076,0.956353391770462,0.02870270496554561
False,False,0.9850531877325664,0.978520065969768,0.006533121762798411
False,False,0.985046960414633,0.9656324594338108,0.019414500980822202
False,False,0.9850394551386668,0.9444366751806098,0.040602779958056945
False,False,0.985022974884781,0.9837594554459907,0.0012635194387902171
False,False,0.9850091144321552,0.9823146827996144,0.0026944316325407947
False,False,0.9850068232577118,0.9746289827711588,0.010377840486552992
False,False,0.9850000638492176,0.9667719627762164,0.018228101073001213
False,False,0.9849923823557324,0.8890763688836355,0.09591601347209688
False,False,0.9849782777887172,0.9119365769070245,0.0730417008816927
False,False,0.9849711074940296,0.9775561643440146,0.007414943150015008
False,False,0.984957384146518,0.9683317116709848,0.01662567247553326
False,False,0.984942847334092,0.8199348247153201,0.1650080226187719
False,False,0.98493633561199,0.6397736595208643,0.3451626760911257
False,False,0.9849306734799064,0.9452995877553956,0.039631085724510795
False,False,0.98491863419239,0.9586012626017504,0.026317371590639627
False,False,0.9848940462569514,0.952068927820286,0.03282511843666547
False,False,0.9848890021024956,0.9766030487074588,0.008285953395036794
False,False,0.9848863851345876,0.9905372405647156,-0.005650855430127999
False,False,0.984885944946192,0.919910994254744,0.06497495069144799
False,False,0.984868084231896,0.963508581385564,0.021359502846332035
False,False,0.984855633468984,0.9911578879784056,-0.006302254509421679
False,False,0.984855383146378,0.960656905349184,0.024198477797193974
False,False,0.9848381971548488,0.8835664467539073,0.1012717504009415
False,False,0.9848308454314452,0.8367176285393604,0.1481132168920848
False,False,0.984811952147322,0.980884423299397,0.0039275288479250214
False,False,0.9848114234347096,0.9104756861702434,0.07433573726446618
False,False,0.9848016433915964,0.9594018516119304,0.025399791779666003
False,False,0.984779313775598,0.9917539449264516,-0.006974631150853616
False,False,0.9847444010512072,0.5192539016558573,0.4654904993953499
False,False,0.9847387559155611,0.9856352730921216,-0.000896517176560474
False,False,0.984730261604484,0.9637626397061324,0.02096762189835155
False,False,0.9847274706852208,0.9679572825895554,0.01677018809566544
False,False,0.9847163688950772,0.9426307220482056,0.04208564684687155
False,False,0.9847113980177968,0.9700460137380688,0.014665384279728078
False,False,0.9846696547286852,0.8770040921564284,0.10766556257225679
False,False,0.9846540917683028,0.9580834815211392,0.026570610247163562
False,False,0.984652843009885,0.9610587775569448,0.023594065452940183
False,False,0.9846504941716784,0.9774932568133764,0.007157237358301982
False,False,0.984645633238734,0.9188365985392806,0.06580903469945343
False,False,0.984637645501664,0.9697527359931885,0.014884909508475541
False,False,0.9846256213137368,0.979695603031468,0.0049300182822688
False,False,0.9846225181998018,0.9848596980784646,-0.00023717987866278545
False,False,0.9846209919726332,0.7731741091466487,0.21144688282598445
False,False,0.9846192348678192,0.9877408986965514,-0.003121663828732135
False,False,0.9845999956093532,0.972525905387657,0.012074090221696143
False,False,0.9845869628062084,0.9523196778784728,0.03226728492773556
False,False,0.984580470031936,0.9728776370607352,0.011702832971200894
False,False,0.984574761903449,0.8912699999957717,0.09330476190767722
False,False,0.9845691999209084,0.9336559735314864,0.05091322638942197
False,False,0.9845675579866529,0.9711667696324572,0.01340078835419567
False,False,0.9845629925925666,0.9555754620870224,0.028987530505544257
False,False,0.9845453967450252,0.9408126527232228,0.04373274402180238
False,False,0.98453063133416,0.9902307952833992,-0.005700163949239223
False,False,0.9845227790116504,0.918955268346442,0.06556751066520838
False,False,0.9845209330773076,0.911844628937026,0.07267630414028159
False,False,0.9844907939696204,0.9923001950960668,-0.007809401126446458
False,False,0.9844759405490237,0.9174481204966762,0.06702782005234742
False,False,0.984447703754793,0.9878455189405064,-0.003397815185713471
False,False,0.984446727041735,0.9857504955044382,-0.001303768462703192
False,False,0.9844439133358448,0.9563361902787814,0.02810772305706344
False,False,0.9844293271173288,0.9582203242774124,0.02620900283991634
